shipment_id,origin,destination,distance_km,route_type,departure_hour,day_of_week,is_weekend,carrier_id,carrier_reliability_score,weather_severity,traffic_congestion,has_news_disruption,delay_probability,delayed
SHP-003360,Lucknow,Patna,494.0,highway,20,3,0,CARRIER_008,0.759,8.06,5.64,1,0.413,1
SHP-003361,Chennai,Kolkata,1551.0,local,2,3,0,CARRIER_004,0.4746,5.61,0.3,0,0.2277,0
SHP-003362,Mumbai,Kolkata,2214.4,local,22,6,1,CARRIER_018,0.5313,2.38,3.27,0,0.2584,0
SHP-003363,Mumbai,Delhi,1395.7,highway,0,2,0,CARRIER_002,0.5233,3.24,7.24,1,0.3342,1
SHP-003364,Bangalore,Delhi,2095.3,local,6,1,0,CARRIER_014,0.6508,8.11,2.16,0,0.4443,0
SHP-003365,Hyderabad,Pune,566.0,highway,0,0,0,CARRIER_003,0.6019,9.36,6.97,1,0.5162,0
SHP-003366,Mumbai,Kolkata,2247.4,highway,18,0,0,CARRIER_014,0.574,8.13,5.5,0,0.4829,1
SHP-003367,Indore,Bhopal,180.2,mixed,10,3,0,CARRIER_003,0.5242,8.86,9.11,0,0.2314,0
SHP-003368,Delhi,Jaipur,294.4,local,10,1,0,CARRIER_008,0.7504,4.9,4.97,1,0.7029,1
SHP-003369,Pune,Bangalore,812.2,highway,13,0,0,CARRIER_010,0.5695,4.17,3.01,0,0.163,0
SHP-003370,Bangalore,Chennai,323.2,highway,7,2,0,CARRIER_019,0.8534,8.19,8.75,0,0.6165,0
SHP-003371,Chennai,Kolkata,1634.1,local,18,1,0,CARRIER_015,0.9265,3.95,4.78,1,0.4422,0
SHP-003372,Mumbai,Ahmedabad,535.2,highway,10,3,0,CARRIER_019,0.8013,7.06,2.88,0,0.1688,0
SHP-003373,Kolkata,Guwahati,1035.3,mixed,19,0,0,CARRIER_011,0.6486,6.13,4.16,0,0.3638,0
SHP-003374,Lucknow,Patna,520.0,highway,15,6,1,CARRIER_006,0.7702,1.53,4.43,0,0.1174,0
SHP-003375,Guwahati,Patna,1016.9,highway,16,6,1,CARRIER_009,0.8023,3.09,2.22,0,0.1522,0
SHP-003376,Lucknow,Patna,538.1,local,23,6,1,CARRIER_011,0.5849,2.12,7.97,0,0.3457,0
SHP-003377,Lucknow,Patna,553.7,local,12,1,0,CARRIER_012,0.8225,1.25,8.2,0,0.1521,0
SHP-003378,Ahmedabad,Indore,426.9,highway,7,5,1,CARRIER_019,0.7265,4.2,4.45,0,0.2389,0
SHP-003379,Hyderabad,Kolkata,1472.7,mixed,17,0,0,CARRIER_018,0.5405,1.98,0.17,0,0.2575,0
SHP-003380,Chennai,Hyderabad,620.3,mixed,16,5,1,CARRIER_003,0.5922,0.71,1.03,1,0.1145,1
SHP-003381,Bangalore,Delhi,2148.6,highway,11,5,1,CARRIER_016,0.7574,2.07,5.09,0,0.5025,1
SHP-003382,Delhi,Chennai,2208.9,highway,8,1,0,CARRIER_006,0.8035,6.19,2.61,0,0.4008,0
SHP-003383,Chennai,Kolkata,1530.0,highway,22,3,0,CARRIER_012,0.6308,8.08,3.31,0,0.2617,0
SHP-003384,Pune,Delhi,1395.7,local,6,6,1,CARRIER_020,0.6536,4.63,5.31,1,0.7181,0
SHP-003385,Delhi,Chennai,2036.9,local,1,1,0,CARRIER_018,0.5988,6.09,6.63,1,0.7701,1
SHP-003386,Mumbai,Ahmedabad,517.9,highway,15,3,0,CARRIER_010,0.5565,6.5,1.87,0,0.2009,0
SHP-003387,Delhi,Chennai,2386.4,mixed,1,2,0,CARRIER_001,0.6678,6.51,6.87,0,0.3914,1
SHP-003388,Mumbai,Kolkata,2083.9,highway,18,1,0,CARRIER_020,0.6689,9.87,1.09,0,0.2152,0
SHP-003389,Delhi,Jaipur,276.0,mixed,20,4,0,CARRIER_019,0.8183,6.09,5.65,0,0.1133,0
SHP-003390,Guwahati,Patna,1003.1,mixed,17,6,1,CARRIER_008,0.7412,5.46,6.7,0,0.4119,1
SHP-003391,Delhi,Jaipur,289.5,highway,5,3,0,CARRIER_003,0.5395,8.67,2.92,0,0.2946,0
SHP-003392,Lucknow,Patna,523.1,highway,22,3,0,CARRIER_011,0.5652,6.21,8.36,0,0.3069,0
SHP-003393,Delhi,Chennai,2157.2,highway,2,3,0,CARRIER_017,0.7304,4.58,7.88,0,0.3877,1
SHP-003394,Hyderabad,Pune,582.6,mixed,2,1,0,CARRIER_010,0.5667,7.42,8.82,0,0.3216,1
SHP-003395,Kolkata,Guwahati,1003.4,highway,7,1,0,CARRIER_001,0.6879,2.24,3.42,1,0.3936,0
SHP-003396,Delhi,Chennai,2197.5,mixed,12,5,1,CARRIER_010,0.5566,6.73,9.33,0,0.859,1
SHP-003397,Jaipur,Lucknow,575.4,highway,17,4,0,CARRIER_011,0.6175,7.67,4.84,1,0.5541,0
SHP-003398,Chennai,Kolkata,1745.2,highway,6,1,0,CARRIER_019,0.7302,6.39,3.11,0,0.2228,0
SHP-003399,Mumbai,Delhi,1535.1,mixed,21,0,0,CARRIER_017,0.7364,1.88,6.23,0,0.1663,0
SHP-003400,Mumbai,Kolkata,2171.3,highway,19,1,0,CARRIER_014,0.6616,5.15,8.84,1,0.7848,0
SHP-003401,Bangalore,Delhi,2151.6,mixed,5,3,0,CARRIER_009,0.6223,8.1,8.89,0,0.5168,0
SHP-003402,Pune,Delhi,1354.1,highway,1,1,0,CARRIER_019,0.7616,4.03,2.43,0,0.2121,1
SHP-003403,Hyderabad,Pune,569.9,highway,16,5,1,CARRIER_005,1.0,9.28,1.53,0,0.3314,0
SHP-003404,Chennai,Kolkata,1771.0,highway,4,4,0,CARRIER_007,0.6285,0.48,4.48,0,0.3381,0
SHP-003405,Chennai,Hyderabad,684.5,highway,6,1,0,CARRIER_017,0.7614,6.65,9.39,0,0.3685,0
SHP-003406,Chennai,Hyderabad,671.0,mixed,18,2,0,CARRIER_020,0.7286,2.33,9.65,0,0.2709,0
SHP-003407,Chennai,Hyderabad,590.8,highway,4,0,0,CARRIER_017,0.7212,6.49,2.76,0,0.1948,1
SHP-003408,Indore,Bhopal,203.3,highway,8,0,0,CARRIER_015,0.8794,9.49,0.67,0,0.2047,0
SHP-003409,Guwahati,Patna,1065.3,highway,22,5,1,CARRIER_019,0.8107,5.75,7.09,0,0.3457,0
SHP-003410,Jaipur,Lucknow,590.6,local,16,2,0,CARRIER_003,0.5763,4.37,2.32,0,0.3593,0
SHP-003411,Delhi,Kolkata,1555.7,mixed,14,6,1,CARRIER_014,0.5591,8.59,2.11,0,0.3314,0
SHP-003412,Chennai,Kolkata,1660.1,local,23,1,0,CARRIER_009,0.8277,4.64,7.36,0,0.1791,0
SHP-003413,Mumbai,Ahmedabad,544.5,mixed,18,2,0,CARRIER_012,0.8107,5.64,2.01,0,0.1817,1
SHP-003414,Delhi,Kolkata,1438.3,highway,11,3,0,CARRIER_005,0.967,3.07,7.84,0,0.1961,0
SHP-003415,Ahmedabad,Indore,367.1,highway,15,1,0,CARRIER_010,0.6031,5.49,9.26,0,0.4175,1
SHP-003416,Pune,Bangalore,895.1,local,12,3,0,CARRIER_005,0.9957,7.16,1.54,0,0.17,0
SHP-003417,Indore,Bhopal,212.3,highway,8,0,0,CARRIER_013,0.88,5.09,5.47,0,0.1456,0
SHP-003418,Hyderabad,Kolkata,1607.0,local,23,0,0,CARRIER_019,0.8234,2.11,7.0,0,0.1763,1
SHP-003419,Delhi,Kolkata,1450.2,mixed,14,6,1,CARRIER_002,0.5065,0.2,5.35,1,0.2814,0
SHP-003420,Delhi,Jaipur,257.2,highway,17,1,0,CARRIER_020,0.6632,2.18,9.1,0,0.1453,0
SHP-003421,Lucknow,Patna,506.7,mixed,9,0,0,CARRIER_014,0.6006,8.5,0.68,0,0.1384,0
SHP-003422,Delhi,Chennai,2329.5,highway,4,1,0,CARRIER_001,0.5871,9.59,9.95,1,0.4925,1
SHP-003423,Indore,Bhopal,201.1,local,2,2,0,CARRIER_012,0.8063,5.62,5.61,0,0.3153,1
SHP-003424,Chennai,Hyderabad,688.8,highway,19,3,0,CARRIER_003,0.5611,8.29,2.13,0,0.3371,0
SHP-003425,Indore,Bhopal,188.9,local,12,5,1,CARRIER_017,0.8013,0.47,6.33,0,0.4267,0
SHP-003426,Chennai,Kolkata,1677.1,highway,12,5,1,CARRIER_006,0.8451,8.54,6.65,0,0.2475,0
SHP-003427,Jaipur,Lucknow,603.1,mixed,2,2,0,CARRIER_002,0.5499,2.87,0.05,0,0.2513,1
SHP-003428,Hyderabad,Kolkata,1420.2,mixed,18,1,0,CARRIER_017,0.7466,1.75,8.37,0,0.2437,1
SHP-003429,Delhi,Chennai,2382.3,local,6,0,0,CARRIER_011,0.652,2.77,0.71,0,0.0903,0
SHP-003430,Kolkata,Guwahati,1120.3,local,14,1,0,CARRIER_013,1.0,4.98,2.15,0,0.0485,0
SHP-003431,Mumbai,Ahmedabad,477.8,local,8,0,0,CARRIER_017,0.7393,5.88,5.96,0,0.2735,0
SHP-003432,Delhi,Chennai,1973.0,local,5,0,0,CARRIER_012,0.7558,0.07,7.75,0,0.3561,0
SHP-003433,Mumbai,Ahmedabad,570.5,local,3,2,0,CARRIER_016,0.7825,3.43,6.39,0,0.2281,0
SHP-003434,Kolkata,Guwahati,1132.0,local,19,4,0,CARRIER_012,0.7721,7.04,6.21,0,0.3935,0
SHP-003435,Mumbai,Ahmedabad,557.9,mixed,2,5,1,CARRIER_001,0.5832,7.5,4.93,0,0.5112,0
SHP-003436,Indore,Bhopal,206.1,local,0,2,0,CARRIER_020,0.6506,2.34,5.14,0,0.1642,0
SHP-003437,Delhi,Jaipur,275.5,highway,7,2,0,CARRIER_020,0.6191,2.46,4.3,0,0.0612,0
SHP-003438,Guwahati,Patna,1049.1,mixed,21,4,0,CARRIER_006,0.7704,6.8,2.78,0,0.3417,0
SHP-003439,Pune,Delhi,1576.9,highway,16,4,0,CARRIER_014,0.6024,6.1,3.63,1,0.2799,0
SHP-003440,Bangalore,Delhi,2009.0,highway,19,4,0,CARRIER_003,0.5529,4.97,8.78,0,0.3342,0
SHP-003441,Pune,Delhi,1526.6,mixed,4,1,0,CARRIER_006,0.7773,5.47,3.83,0,0.1786,0
SHP-003442,Mumbai,Delhi,1346.2,highway,23,0,0,CARRIER_013,0.8956,4.99,7.61,0,0.2675,1
SHP-003443,Jaipur,Lucknow,549.7,highway,2,3,0,CARRIER_007,0.6419,4.07,6.13,0,0.1219,0
SHP-003444,Mumbai,Ahmedabad,520.8,local,0,2,0,CARRIER_020,0.6724,7.88,2.24,0,0.1002,0
SHP-003445,Pune,Delhi,1555.5,mixed,11,1,0,CARRIER_002,0.4826,8.89,1.54,0,0.2429,0
SHP-003446,Mumbai,Kolkata,1854.0,highway,10,6,1,CARRIER_015,0.8574,6.4,1.23,0,0.3822,1
SHP-003447,Kolkata,Guwahati,1085.5,highway,6,1,0,CARRIER_013,0.831,2.7,4.95,0,0.1259,0
SHP-003448,Ahmedabad,Indore,414.4,highway,4,1,0,CARRIER_018,0.5241,9.74,2.04,0,0.4149,1
SHP-003449,Indore,Bhopal,179.8,highway,7,5,1,CARRIER_017,0.6989,0.88,2.6,0,0.1706,0
SHP-003450,Jaipur,Lucknow,603.3,highway,8,3,0,CARRIER_018,0.5174,9.52,8.38,1,0.6452,0
SHP-003451,Jaipur,Lucknow,620.4,highway,14,1,0,CARRIER_016,0.8305,5.56,4.89,0,0.1061,0
SHP-003452,Delhi,Kolkata,1377.3,mixed,8,3,0,CARRIER_005,1.0,7.1,3.33,0,0.2709,0
SHP-003453,Jaipur,Lucknow,530.4,local,5,2,0,CARRIER_009,0.8384,4.24,1.85,0,0.1459,0
SHP-003454,Kolkata,Guwahati,1204.3,mixed,14,1,0,CARRIER_014,0.5339,3.57,4.37,0,0.1997,0
SHP-003455,Bangalore,Delhi,2020.1,mixed,13,4,0,CARRIER_020,0.6803,2.23,2.63,0,0.1676,0
SHP-003456,Hyderabad,Kolkata,1373.7,mixed,10,5,1,CARRIER_018,0.5658,1.12,0.39,0,0.1202,0
SHP-003457,Delhi,Chennai,2377.2,mixed,2,0,0,CARRIER_013,0.8727,3.13,8.67,0,0.2631,1
SHP-003458,Mumbai,Delhi,1509.9,highway,23,0,0,CARRIER_003,0.6178,2.55,5.69,0,0.1225,0
SHP-003459,Bangalore,Delhi,2217.0,mixed,12,6,1,CARRIER_009,0.8975,5.34,8.31,0,0.2658,1
SHP-003460,Chennai,Hyderabad,636.5,local,6,1,0,CARRIER_014,0.4887,8.57,7.41,0,0.6002,0
SHP-003461,Pune,Bangalore,910.4,highway,17,0,0,CARRIER_016,0.8643,0.84,0.15,1,0.0866,0
SHP-003462,Pune,Delhi,1495.1,highway,10,4,0,CARRIER_006,0.7849,7.47,6.53,0,0.123,0
SHP-003463,Hyderabad,Kolkata,1547.5,highway,3,2,0,CARRIER_010,0.5747,2.68,1.4,0,0.1095,1
SHP-003464,Delhi,Kolkata,1603.1,highway,16,6,1,CARRIER_017,0.7492,6.41,0.73,0,0.2754,0
SHP-003465,Chennai,Hyderabad,649.3,mixed,2,6,1,CARRIER_017,0.8124,6.27,0.29,0,0.1438,1
SHP-003466,Mumbai,Kolkata,2051.5,highway,6,0,0,CARRIER_005,0.9837,7.38,8.45,0,0.2091,1
SHP-003467,Lucknow,Patna,518.3,highway,15,1,0,CARRIER_006,0.8351,0.15,5.71,1,0.273,0
SHP-003468,Delhi,Jaipur,280.2,highway,17,4,0,CARRIER_008,0.8206,0.01,7.73,1,0.27,0
SHP-003469,Lucknow,Patna,532.4,mixed,23,2,0,CARRIER_013,0.9537,1.69,6.38,1,0.3198,0
SHP-003470,Hyderabad,Kolkata,1458.2,highway,17,0,0,CARRIER_014,0.5878,9.8,1.39,0,0.3977,1
SHP-003471,Mumbai,Ahmedabad,524.5,highway,5,3,0,CARRIER_016,0.8432,3.42,6.08,0,0.1664,0
SHP-003472,Mumbai,Kolkata,2173.8,mixed,17,4,0,CARRIER_012,0.7328,6.25,1.12,0,0.1677,0
SHP-003473,Mumbai,Kolkata,2015.8,mixed,18,6,1,CARRIER_019,0.6772,3.08,0.53,0,0.0468,0
SHP-003474,Hyderabad,Kolkata,1357.7,local,16,2,0,CARRIER_003,0.6428,4.88,3.4,0,0.2657,1
SHP-003475,Delhi,Jaipur,267.8,local,17,5,1,CARRIER_011,0.5868,4.38,1.0,0,0.138,0
SHP-003476,Mumbai,Ahmedabad,501.6,highway,19,3,0,CARRIER_005,0.9429,1.88,7.06,0,0.2266,0
SHP-003477,Lucknow,Patna,561.1,mixed,13,4,0,CARRIER_011,0.6221,3.58,6.05,0,0.2632,0
SHP-003478,Lucknow,Patna,524.6,local,23,6,1,CARRIER_018,0.5439,1.91,6.83,0,0.3276,0
SHP-003479,Pune,Bangalore,803.1,mixed,15,5,1,CARRIER_018,0.5328,2.8,9.07,1,0.3731,1
SHP-003480,Delhi,Chennai,2315.5,highway,1,4,0,CARRIER_020,0.6929,4.17,3.63,0,0.2302,0
SHP-003481,Delhi,Chennai,1970.4,local,4,5,1,CARRIER_010,0.6115,7.96,5.59,0,0.6798,1
SHP-003482,Mumbai,Ahmedabad,495.5,highway,11,1,0,CARRIER_014,0.5932,1.96,3.74,0,0.1312,1
SHP-003483,Delhi,Chennai,2322.6,highway,10,5,1,CARRIER_010,0.6157,1.96,1.4,0,0.1285,0
SHP-003484,Mumbai,Ahmedabad,535.4,local,19,6,1,CARRIER_001,0.619,2.47,8.41,0,0.1778,1
SHP-003485,Pune,Bangalore,886.0,mixed,16,6,1,CARRIER_006,0.7935,7.89,5.72,0,0.3998,1
SHP-003486,Mumbai,Delhi,1494.7,highway,0,1,0,CARRIER_015,0.968,2.47,6.23,0,0.138,0
SHP-003487,Kolkata,Guwahati,1197.2,mixed,10,2,0,CARRIER_002,0.5319,8.19,2.58,0,0.3608,1
SHP-003488,Chennai,Kolkata,1515.1,highway,13,4,0,CARRIER_013,0.876,3.23,8.28,0,0.2063,0
SHP-003489,Pune,Bangalore,890.3,local,23,0,0,CARRIER_010,0.6343,3.03,5.09,1,0.3518,0
SHP-003490,Mumbai,Kolkata,2135.6,highway,15,4,0,CARRIER_009,0.7962,3.78,0.69,0,0.1272,0
SHP-003491,Bangalore,Chennai,329.5,highway,4,1,0,CARRIER_015,0.8867,4.48,3.21,1,0.1634,1
SHP-003492,Indore,Bhopal,211.8,mixed,4,5,1,CARRIER_005,0.9448,4.2,4.54,1,0.6234,1
SHP-003493,Chennai,Hyderabad,617.9,highway,7,4,0,CARRIER_006,0.8706,3.94,3.34,0,0.1284,0
SHP-003494,Mumbai,Kolkata,2208.9,mixed,9,2,0,CARRIER_004,0.5338,9.98,1.15,0,0.4427,1
SHP-003495,Pune,Delhi,1480.5,highway,2,0,0,CARRIER_003,0.5634,6.93,3.24,1,0.5692,0
SHP-003496,Lucknow,Patna,532.8,local,18,4,0,CARRIER_002,0.4997,8.82,0.03,0,0.4295,1
SHP-003497,Bangalore,Chennai,326.2,highway,1,3,0,CARRIER_003,0.5636,8.94,2.12,1,0.3998,0
SHP-003498,Jaipur,Lucknow,617.2,local,1,4,0,CARRIER_013,0.8925,4.27,6.39,0,0.1275,1
SHP-003499,Bangalore,Chennai,354.0,mixed,3,0,0,CARRIER_006,0.7688,7.75,5.4,0,0.106,0
SHP-003500,Pune,Bangalore,757.0,local,3,3,0,CARRIER_007,0.6241,4.71,3.75,0,0.218,1
SHP-003501,Delhi,Kolkata,1355.5,highway,13,5,1,CARRIER_016,0.8271,5.95,9.6,0,0.3845,1
SHP-003502,Indore,Bhopal,205.8,mixed,19,6,1,CARRIER_011,0.7008,7.35,0.46,0,0.1902,1
SHP-003503,Kolkata,Guwahati,1025.6,mixed,22,2,0,CARRIER_002,0.5051,5.82,6.4,1,0.6021,0
SHP-003504,Mumbai,Ahmedabad,540.5,highway,19,1,0,CARRIER_011,0.5921,5.07,6.21,0,0.4145,1
SHP-003505,Mumbai,Delhi,1450.7,local,16,4,0,CARRIER_014,0.5969,0.12,5.21,0,0.3199,0
SHP-003506,Hyderabad,Kolkata,1433.8,local,14,1,0,CARRIER_013,0.8826,9.7,2.64,0,0.2187,1
SHP-003507,Bangalore,Delhi,2179.8,mixed,7,6,1,CARRIER_018,0.5967,0.38,5.04,0,0.4718,0
SHP-003508,Bangalore,Delhi,2038.3,highway,9,4,0,CARRIER_012,0.7416,1.2,4.7,0,0.0738,1
SHP-003509,Delhi,Kolkata,1633.9,highway,20,6,1,CARRIER_017,0.7639,0.42,1.46,0,0.1136,0
SHP-003510,Kolkata,Guwahati,1179.2,mixed,2,1,0,CARRIER_011,0.57,6.26,2.37,0,0.3157,0
SHP-003511,Chennai,Kolkata,1589.6,local,19,0,0,CARRIER_013,0.9306,3.03,4.37,0,0.1506,1
SHP-003512,Ahmedabad,Indore,402.3,local,19,5,1,CARRIER_004,0.3995,8.94,3.72,0,0.3779,0
SHP-003513,Bangalore,Chennai,350.0,mixed,1,2,0,CARRIER_020,0.716,5.93,1.3,1,0.2229,1
SHP-003514,Bangalore,Chennai,382.2,highway,5,2,0,CARRIER_001,0.6382,7.82,2.38,0,0.3967,1
SHP-003515,Delhi,Jaipur,274.1,highway,7,1,0,CARRIER_020,0.6918,1.45,5.92,0,0.3346,1
SHP-003516,Chennai,Kolkata,1680.7,mixed,21,2,0,CARRIER_012,0.7745,4.11,7.04,0,0.4005,0
SHP-003517,Hyderabad,Pune,608.0,mixed,10,6,1,CARRIER_007,0.5689,6.24,7.52,0,0.2356,0
SHP-003518,Pune,Delhi,1352.2,mixed,18,4,0,CARRIER_009,0.8655,1.88,5.4,1,0.3216,0
SHP-003519,Guwahati,Patna,1000.0,local,14,0,0,CARRIER_002,0.5747,3.82,0.55,0,0.4552,0
SHP-003520,Pune,Delhi,1335.6,highway,1,6,1,CARRIER_009,0.835,7.54,2.31,0,0.4002,0
SHP-003521,Bangalore,Delhi,2200.5,highway,16,3,0,CARRIER_002,0.518,6.82,7.28,1,0.4096,0
SHP-003522,Kolkata,Guwahati,1070.5,highway,15,4,0,CARRIER_009,0.8092,9.02,2.88,0,0.3458,1
SHP-003523,Bangalore,Delhi,2351.1,mixed,20,2,0,CARRIER_003,0.486,5.58,6.7,0,0.3069,0
SHP-003524,Hyderabad,Pune,550.5,highway,22,0,0,CARRIER_003,0.559,2.07,6.48,0,0.1272,0
SHP-003525,Delhi,Jaipur,259.6,local,14,2,0,CARRIER_015,0.865,8.79,5.16,0,0.394,1
SHP-003526,Mumbai,Ahmedabad,565.4,highway,21,2,0,CARRIER_004,0.7548,9.62,3.08,0,0.1976,0
SHP-003527,Bangalore,Chennai,372.5,highway,3,0,0,CARRIER_007,0.6845,4.86,0.8,0,0.0737,0
SHP-003528,Delhi,Kolkata,1558.5,highway,14,5,1,CARRIER_014,0.6287,0.84,7.29,1,0.5918,1
SHP-003529,Hyderabad,Pune,587.9,local,13,6,1,CARRIER_011,0.6262,2.53,2.47,0,0.2827,0
SHP-003530,Bangalore,Chennai,333.5,highway,4,6,1,CARRIER_011,0.6586,7.52,2.83,0,0.2893,0
SHP-003531,Chennai,Hyderabad,647.9,mixed,12,1,0,CARRIER_009,0.8424,0.0,1.22,0,0.1605,0
SHP-003532,Delhi,Kolkata,1361.4,mixed,16,4,0,CARRIER_013,0.8495,2.95,7.28,0,0.1993,0
SHP-003533,Delhi,Kolkata,1409.1,highway,9,3,0,CARRIER_014,0.5286,3.69,9.6,0,0.4701,0
SHP-003534,Chennai,Kolkata,1803.5,mixed,15,4,0,CARRIER_003,0.6002,7.88,4.82,1,0.5107,1
SHP-003535,Delhi,Kolkata,1571.8,highway,17,5,1,CARRIER_020,0.6588,4.37,3.62,0,0.2236,0
SHP-003536,Delhi,Kolkata,1419.2,highway,14,2,0,CARRIER_017,0.6977,5.26,5.16,0,0.1078,0
SHP-003537,Mumbai,Delhi,1291.2,highway,9,1,0,CARRIER_009,0.7656,6.72,3.91,0,0.4246,0
SHP-003538,Bangalore,Chennai,381.4,mixed,6,3,0,CARRIER_008,0.7168,7.85,3.09,0,0.1462,0
SHP-003539,Lucknow,Patna,488.9,local,15,4,0,CARRIER_015,0.814,3.38,9.72,0,0.6417,1
SHP-003540,Bangalore,Delhi,2045.5,highway,21,3,0,CARRIER_013,0.8183,1.72,9.35,0,0.1506,0
SHP-003541,Mumbai,Kolkata,1919.9,mixed,11,2,0,CARRIER_017,0.7373,1.82,6.26,0,0.1238,0
SHP-003542,Ahmedabad,Indore,360.6,mixed,12,0,0,CARRIER_010,0.6214,1.6,0.19,0,0.0754,0
SHP-003543,Delhi,Kolkata,1444.2,mixed,21,4,0,CARRIER_009,0.9231,1.14,3.71,0,0.0495,0
SHP-003544,Delhi,Chennai,2386.7,local,7,0,0,CARRIER_010,0.5857,4.41,1.99,0,0.2048,0
SHP-003545,Mumbai,Delhi,1355.7,mixed,19,3,0,CARRIER_006,0.7504,1.83,5.83,0,0.2833,0
SHP-003546,Indore,Bhopal,195.2,local,6,4,0,CARRIER_016,0.7909,7.83,3.99,0,0.0732,0
SHP-003547,Pune,Bangalore,881.3,highway,6,3,0,CARRIER_016,0.8275,0.0,4.17,0,0.0824,0
SHP-003548,Hyderabad,Kolkata,1515.3,mixed,6,3,0,CARRIER_003,0.603,9.54,9.23,0,0.5647,0
SHP-003549,Kolkata,Guwahati,1153.6,highway,1,1,0,CARRIER_002,0.6047,0.13,9.04,0,0.277,0
SHP-003550,Indore,Bhopal,201.3,mixed,11,1,0,CARRIER_002,0.5866,3.25,2.71,0,0.1339,0
SHP-003551,Pune,Bangalore,858.2,local,8,5,1,CARRIER_007,0.659,7.54,6.23,1,0.9475,1
SHP-003552,Lucknow,Patna,545.9,highway,5,6,1,CARRIER_003,0.5884,8.72,8.66,0,0.4277,0
SHP-003553,Pune,Delhi,1536.8,highway,18,1,0,CARRIER_012,0.7035,0.87,9.6,0,0.1437,1
SHP-003554,Mumbai,Kolkata,2136.2,local,12,1,0,CARRIER_020,0.5693,8.01,7.44,0,0.892,1
SHP-003555,Pune,Bangalore,889.0,mixed,4,2,0,CARRIER_015,1.0,7.52,0.99,0,0.1352,0
SHP-003556,Pune,Bangalore,780.5,mixed,4,4,0,CARRIER_019,0.7616,4.6,6.8,0,0.1184,1
SHP-003557,Mumbai,Kolkata,2122.8,local,19,0,0,CARRIER_003,0.5782,6.27,4.91,1,0.4844,1
SHP-003558,Kolkata,Guwahati,1152.1,highway,6,5,1,CARRIER_015,0.7719,3.67,2.89,0,0.1504,1
SHP-003559,Hyderabad,Pune,537.6,highway,9,0,0,CARRIER_015,0.9892,3.12,8.92,1,0.2495,0
SHP-003560,Jaipur,Lucknow,612.7,mixed,2,5,1,CARRIER_009,0.8549,0.33,6.39,0,0.0791,0
SHP-003561,Delhi,Kolkata,1441.4,highway,19,0,0,CARRIER_015,0.8337,0.07,9.13,0,0.0664,0
SHP-003562,Hyderabad,Pune,531.3,mixed,8,5,1,CARRIER_002,0.5421,5.26,0.67,0,0.2056,1
SHP-003563,Pune,Bangalore,901.7,highway,16,6,1,CARRIER_013,0.9164,0.12,7.84,0,0.1818,0
SHP-003564,Delhi,Chennai,2069.7,highway,9,5,1,CARRIER_017,0.6718,1.23,5.86,0,0.2109,1
SHP-003565,Delhi,Chennai,2143.2,local,19,6,1,CARRIER_008,0.8024,0.97,3.01,0,0.2561,0
SHP-003566,Delhi,Jaipur,272.6,local,9,3,0,CARRIER_004,0.5568,6.33,8.77,0,0.4003,1
SHP-003567,Pune,Bangalore,906.9,local,21,4,0,CARRIER_001,0.6561,6.69,7.97,0,0.416,0
SHP-003568,Hyderabad,Pune,555.0,highway,17,4,0,CARRIER_006,0.7361,7.54,5.68,0,0.5743,1
SHP-003569,Delhi,Chennai,2264.7,mixed,11,0,0,CARRIER_017,0.6832,9.73,9.72,0,0.633,1
SHP-003570,Mumbai,Ahmedabad,561.2,highway,11,6,1,CARRIER_017,0.7288,9.8,7.98,1,0.4838,0
SHP-003571,Delhi,Chennai,2235.8,mixed,14,4,0,CARRIER_013,0.8906,2.08,4.67,0,0.1468,0
SHP-003572,Bangalore,Delhi,2340.8,local,16,2,0,CARRIER_006,0.803,3.52,0.55,1,0.4088,0
SHP-003573,Guwahati,Patna,1049.9,highway,16,1,0,CARRIER_006,0.8012,5.62,6.09,0,0.1096,0
SHP-003574,Kolkata,Guwahati,1078.0,local,0,4,0,CARRIER_017,0.6448,0.44,4.33,1,0.1769,0
SHP-003575,Chennai,Kolkata,1809.7,local,6,6,1,CARRIER_012,0.803,1.92,5.79,0,0.1926,0
SHP-003576,Guwahati,Patna,994.9,local,10,1,0,CARRIER_016,0.8237,8.54,0.47,0,0.2162,0
SHP-003577,Indore,Bhopal,176.4,local,12,6,1,CARRIER_008,0.8041,4.08,8.24,1,0.4272,1
SHP-003578,Hyderabad,Kolkata,1428.0,highway,2,3,0,CARRIER_017,0.7565,4.85,8.05,1,0.2188,0
SHP-003579,Hyderabad,Kolkata,1536.5,mixed,4,5,1,CARRIER_010,0.5736,7.37,7.55,0,0.4108,0
SHP-003580,Delhi,Kolkata,1397.0,highway,11,0,0,CARRIER_014,0.5318,8.09,7.8,0,0.4325,0
SHP-003581,Hyderabad,Kolkata,1525.2,highway,10,0,0,CARRIER_018,0.5182,8.65,1.82,0,0.4693,0
SHP-003582,Delhi,Chennai,2119.7,mixed,14,4,0,CARRIER_008,0.8551,8.95,5.12,0,0.2011,0
SHP-003583,Mumbai,Ahmedabad,533.6,highway,1,1,0,CARRIER_016,0.7913,2.95,7.58,0,0.0876,0
SHP-003584,Kolkata,Guwahati,990.4,mixed,19,2,0,CARRIER_014,0.4792,6.49,6.23,0,0.246,0
SHP-003585,Delhi,Chennai,2331.9,highway,7,4,0,CARRIER_010,0.5863,1.11,5.18,0,0.1171,0
